"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"xsycon.nlogo"
"x-sycon experiment"
"10/20/2025 04:45:57:960 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"num-carriers","p-new-DE","max-blocked-frac","kappa","run-seed","[step]","(mean) service-throughput","(std) service-throughput","(mean) miss-rate","(std) miss-rate","(mean) mean-ttfr","(std) mean-ttfr","(mean) mean-latency","(std) mean-latency","(mean) energy-per-task","(std) energy-per-task","(mean) coverage-entropy","(std) coverage-entropy","(mean) field-mean","(std) field-mean","(mean) field-var","(std) field-var"
"25","0.02","0.22","0.5","1","5000","0.0194","N/A","0.0297029702970297","N/A","72.44897959183673","N/A","144.6","N/A","1271.8969072164948","N/A","4.444246017907421","N/A","0.29359088189359744","N/A","1.4507824224848207","N/A"
"25","0.02","0.22","0.5","2","5000","0.0206","N/A","0.01818181818181818","N/A","67.73076923076923","N/A","128.0095238095238","N/A","1200.116504854369","N/A","4.550798479283317","N/A","0.28466405379649234","N/A","1.416771362456213","N/A"
"25","0.02","0.22","0.5","3","5000","0.0164","N/A","0.056179775280898875","N/A","83.1219512195122","N/A","166.89655172413794","N/A","1508.6707317073171","N/A","4.2771364834338454","N/A","0.32335303741749316","N/A","1.5831625047222704","N/A"
"25","0.02","0.22","0.5","4","5000","0.0176","N/A","0.02127659574468085","N/A","86.11235955056179","N/A","153.13333333333333","N/A","1410.8181818181818","N/A","4.437721663505569","N/A","0.29006915779284564","N/A","1.4205111804671828","N/A"
"25","0.02","0.22","0.5","5","5000","0.0186","N/A","0.030612244897959183","N/A","51.903225806451616","N/A","133.23958333333334","N/A","1333.9139784946237","N/A","4.469596744020177","N/A","0.2829509537273909","N/A","1.4058329960191165","N/A"
"25","0.02","0.22","0.5","6","5000","0.0176","N/A","0","N/A","58.05681818181818","N/A","114.44318181818181","N/A","1408.215909090909","N/A","4.285667845816512","N/A","0.20636463055526402","N/A","0.9951734157348424","N/A"
"25","0.02","0.22","0.5","7","5000","0.0206","N/A","0.009433962264150943","N/A","74.31067961165049","N/A","138.41346153846155","N/A","1202.378640776699","N/A","4.302008627537337","N/A","0.2984706958565856","N/A","1.4904091547522313","N/A"
"25","0.02","0.22","0.5","8","5000","0.0188","N/A","0.049019607843137254","N/A","69.6","N/A","154.84848484848484","N/A","1282.1702127659576","N/A","4.325944552489378","N/A","0.3528146508148461","N/A","1.7549667348827942","N/A"
"25","0.02","0.22","0.5","9","5000","0.0244","N/A","0.015873015873015872","N/A","83.33333333333333","N/A","144.29032258064515","N/A","1012.0409836065573","N/A","4.5654943852502665","N/A","0.36792668148404334","N/A","1.8178138218049393","N/A"
"25","0.02","0.22","0.5","10","5000","0.0182","N/A","0.010526315789473684","N/A","52.857142857142854","N/A","119.33695652173913","N/A","1363.8021978021977","N/A","4.287433123665943","N/A","0.24035368241216398","N/A","1.1808091061270716","N/A"
"25","0.02","0.22","0.8","1","5000","0.0184","N/A","0.08333333333333333","N/A","77.16304347826087","N/A","187.16831683168317","N/A","1348.1739130434783","N/A","4.280520379283888","N/A","0.42591153571929546","N/A","2.1372346763496766","N/A"
"25","0.02","0.22","0.8","2","5000","0.0174","N/A","0.061224489795918366","N/A","95.72413793103448","N/A","196.5268817204301","N/A","1426.7471264367816","N/A","4.252234345676505","N/A","0.4101148763536987","N/A","2.072365295006486","N/A"
"25","0.02","0.22","0.8","3","5000","0.0202","N/A","0.044642857142857144","N/A","82.99009900990099","N/A","174.72641509433961","N/A","1228.1287128712872","N/A","4.410337998911642","N/A","0.4211328650744231","N/A","2.2593789835397673","N/A"
"25","0.02","0.22","0.8","4","5000","0.0188","N/A","0.11009174311926606","N/A","82.6875","N/A","196.26415094339623","N/A","1321.8297872340424","N/A","4.3162873730580795","N/A","0.48560302317114956","N/A","2.3978295439256025","N/A"
"25","0.02","0.22","0.8","5","5000","0.0198","N/A","0.00980392156862745","N/A","66.61616161616162","N/A","141.29","N/A","1256.020202020202","N/A","4.384455327554554","N/A","0.2960534052143047","N/A","1.4699914835504195","N/A"
"25","0.02","0.22","0.8","6","5000","0.02","N/A","0.05504587155963303","N/A","63.38","N/A","161.91509433962264","N/A","1242.92","N/A","4.425806726970308","N/A","0.3772476573243544","N/A","1.7943878698683362","N/A"
"25","0.02","0.22","0.8","7","5000","0.0164","N/A","0.045454545454545456","N/A","75.40243902439025","N/A","163.9418604651163","N/A","1510.4878048780488","N/A","4.271813891452619","N/A","0.29007874887806695","N/A","1.4383147994496954","N/A"
"25","0.02","0.22","0.8","8","5000","0.0218","N/A","0.06666666666666667","N/A","114.60714285714286","N/A","205.81196581196582","N/A","1138.9633027522937","N/A","4.4074070524093125","N/A","0.5288338097405549","N/A","2.68693149629781","N/A"
"25","0.02","0.22","0.8","9","5000","0.0208","N/A","0.0782608695652174","N/A","87.33018867924528","N/A","189.91150442477877","N/A","1194.4615384615386","N/A","4.326489347152019","N/A","0.464714683993731","N/A","2.2732869434512692","N/A"
"25","0.02","0.22","0.8","10","5000","0.017","N/A","0.05263157894736842","N/A","75.96470588235294","N/A","176.6","N/A","1461.4117647058824","N/A","4.348940010681074","N/A","0.34918387424650055","N/A","1.7147815619749822","N/A"
"25","0.02","0.22","1.2","1","5000","0.0186","N/A","0.08490566037735849","N/A","117.46808510638297","N/A","224.72549019607843","N/A","1332.784946236559","N/A","4.308404026451196","N/A","0.5169387747142249","N/A","2.6583410745574514","N/A"
"25","0.02","0.22","1.2","2","5000","0.0134","N/A","0.15476190476190477","N/A","119.94366197183099","N/A","251.8625","N/A","1860.5820895522388","N/A","4.262807354011341","N/A","0.47022709078351366","N/A","2.3903974348101196","N/A"
"25","0.02","0.22","1.2","3","5000","0.0144","N/A","0.10227272727272728","N/A","92.45833333333333","N/A","227.0493827160494","N/A","1729.1805555555557","N/A","4.168693800800194","N/A","0.4380313445579576","N/A","2.251415770996665","N/A"
"25","0.02","0.22","1.2","4","5000","0.0166","N/A","0.11650485436893204","N/A","93.83529411764705","N/A","213.29473684210527","N/A","1500.686746987952","N/A","4.0935246037116375","N/A","0.49939726147791996","N/A","2.6129460586679034","N/A"
"25","0.02","0.22","1.2","5","5000","0.0148","N/A","0.20202020202020202","N/A","90.65333333333334","N/A","268.74468085106383","N/A","1683.4324324324325","N/A","4.326652072328159","N/A","0.597554982724556","N/A","2.960920189510866","N/A"
"25","0.02","0.22","1.2","6","5000","0.0198","N/A","0.04716981132075472","N/A","82.15","N/A","168.27884615384616","N/A","1255.6868686868686","N/A","4.396208436110796","N/A","0.3892100310886609","N/A","1.9702419818614938","N/A"
"25","0.02","0.22","1.2","7","5000","0.0184","N/A","0.14782608695652175","N/A","85.06451612903226","N/A","231.2018348623853","N/A","1350.195652173913","N/A","4.300946885649623","N/A","0.5861824164623151","N/A","2.865307238623254","N/A"
"25","0.02","0.22","1.2","8","5000","0.0148","N/A","0.06896551724137931","N/A","85.62666666666667","N/A","193.2625","N/A","1681.5","N/A","4.0757805616231755","N/A","0.36171590870642273","N/A","1.812795474446439","N/A"
"25","0.02","0.22","1.2","9","5000","0.0186","N/A","0.05825242718446602","N/A","66.59139784946237","N/A","162.75757575757575","N/A","1332.8817204301076","N/A","4.229252122471418","N/A","0.34701087882062676","N/A","1.7655090942478118","N/A"
"25","0.02","0.22","1.2","10","5000","0.0152","N/A","0.22772277227722773","N/A","87.39506172839506","N/A","259.1212121212121","N/A","1633.2105263157894","N/A","4.075580800666274","N/A","0.6035624254677262","N/A","3.2051446677174984","N/A"
"25","0.02","0.22","1.6","1","5000","0.0168","N/A","0.15384615384615385","N/A","83.83720930232558","N/A","231.15","N/A","1483.047619047619","N/A","4.330725859403236","N/A","0.5433941728984467","N/A","2.7487633486588225","N/A"
"25","0.02","0.22","1.6","2","5000","0.0138","N/A","0.20212765957446807","N/A","111.0958904109589","N/A","264.97727272727275","N/A","1806.623188405797","N/A","4.272742745649045","N/A","0.5488678250323377","N/A","2.7976556150475815","N/A"
"25","0.02","0.22","1.6","3","5000","0.0172","N/A","0.1346153846153846","N/A","82.52272727272727","N/A","223.87","N/A","1448.0581395348838","N/A","4.18783839827347","N/A","0.5054292251753392","N/A","2.452115952525844","N/A"
"25","0.02","0.22","1.6","4","5000","0.0196","N/A","0.17054263565891473","N/A","98","N/A","252.175","N/A","1269.6632653061224","N/A","4.157614041511878","N/A","0.7540119869543924","N/A","3.685105149949727","N/A"
"25","0.02","0.22","1.6","5","5000","0.0148","N/A","0.11627906976744186","N/A","60.4","N/A","202.35714285714286","N/A","1684.8108108108108","N/A","4.204433573638911","N/A","0.37498807407545903","N/A","1.9120664686661726","N/A"
"25","0.02","0.22","1.6","6","5000","0.017","N/A","0.10891089108910891","N/A","83.65882352941176","N/A","218.6875","N/A","1466.1529411764707","N/A","4.153019267468012","N/A","0.46656401841998274","N/A","2.2292149707232363","N/A"
"25","0.02","0.22","1.6","7","5000","0.0142","N/A","0.2621359223300971","N/A","65.97260273972603","N/A","279.6938775510204","N/A","1755.3098591549297","N/A","3.977495317932059","N/A","0.6866093171731217","N/A","3.4558923198758107","N/A"
"25","0.02","0.22","1.6","8","5000","0.0138","N/A","0.13953488372093023","N/A","121.95833333333333","N/A","256.48148148148147","N/A","1807.0434782608695","N/A","4.300471505865323","N/A","0.512110369682233","N/A","2.5427095892704017","N/A"
"25","0.02","0.22","1.6","9","5000","0.0144","N/A","0.22","N/A","123.65789473684211","N/A","296.6595744680851","N/A","1727.986111111111","N/A","4.160556805586848","N/A","0.6771032570607033","N/A","3.3940924672164905","N/A"
"25","0.02","0.22","1.6","10","5000","0.0144","N/A","0.24","N/A","81.0945945945946","N/A","284.3125","N/A","1729.625","N/A","4.137681608019578","N/A","0.6474595113720878","N/A","3.3803717257204466","N/A"
"25","0.02","0.28","0.5","1","5000","0.018","N/A","0.029411764705882353","N/A","50.27777777777778","N/A","128.61290322580646","N/A","1368.111111111111","N/A","4.46625719037833","N/A","0.2933367974066995","N/A","1.517993334264052","N/A"
"25","0.02","0.28","0.5","2","5000","0.0188","N/A","0.0761904761904762","N/A","92.46315789473684","N/A","190.13725490196077","N/A","1306.404255319149","N/A","4.401751372524926","N/A","0.43556418397372315","N/A","2.223428149715119","N/A"
"25","0.02","0.28","0.5","3","5000","0.0162","N/A","0.034482758620689655","N/A","77.2439024390244","N/A","150.16666666666666","N/A","1522.962962962963","N/A","4.306002250198923","N/A","0.2519899867613674","N/A","1.2207960927608672","N/A"
"25","0.02","0.28","0.5","4","5000","0.0206","N/A","0.027522935779816515","N/A","72.65384615384616","N/A","147.60377358490567","N/A","1191.5631067961165","N/A","4.393412239004565","N/A","0.3318327131948265","N/A","1.659390188563338","N/A"
"25","0.02","0.28","0.5","5","5000","0.0204","N/A","0.06956521739130435","N/A","81.67307692307692","N/A","176.75454545454545","N/A","1206.950980392157","N/A","4.582707004379238","N/A","0.42998637642507237","N/A","2.0936863282190017","N/A"
"25","0.02","0.28","0.5","6","5000","0.0188","N/A","0.019801980198019802","N/A","67.80851063829788","N/A","139.57291666666666","N/A","1312.872340425532","N/A","4.536313040376373","N/A","0.3000485772428779","N/A","1.4534745165260696","N/A"
"25","0.02","0.28","0.5","7","5000","0.018","N/A","0.03225806451612903","N/A","59.977777777777774","N/A","134.3978494623656","N/A","1369.8444444444444","N/A","4.233065453997503","N/A","0.2648206132997914","N/A","1.3006616275203056","N/A"
"25","0.02","0.28","0.5","8","5000","0.0192","N/A","0.04807692307692308","N/A","61.697916666666664","N/A","159.35643564356437","N/A","1287.8541666666667","N/A","4.502314601460213","N/A","0.34603132226089706","N/A","1.732814475810776","N/A"
"25","0.02","0.28","0.5","9","5000","0.019","N/A","0.02040816326530612","N/A","70.1875","N/A","140.61855670103094","N/A","1300.6631578947367","N/A","4.37850455648363","N/A","0.28630879285105765","N/A","1.431351260321705","N/A"
"25","0.02","0.28","0.5","10","5000","0.021","N/A","0.027777777777777776","N/A","70.31428571428572","N/A","149.08333333333334","N/A","1172.104761904762","N/A","4.579134306719479","N/A","0.33432085769444564","N/A","1.604869873189562","N/A"
"25","0.02","0.28","0.8","1","5000","0.0162","N/A","0.07865168539325842","N/A","62.33734939759036","N/A","163.38636363636363","N/A","1528.2345679012346","N/A","4.328206625066043","N/A","0.3162939260178963","N/A","1.6111155090454594","N/A"
"25","0.02","0.28","0.8","2","5000","0.0174","N/A","0.05102040816326531","N/A","63.54022988505747","N/A","165.31521739130434","N/A","1426.0229885057472","N/A","4.204587345933466","N/A","0.3382341631207785","N/A","1.7901439287940528","N/A"
"25","0.02","0.28","0.8","3","5000","0.0154","N/A","0.08235294117647059","N/A","118.24050632911393","N/A","220.85714285714286","N/A","1610.2207792207791","N/A","4.306003316189925","N/A","0.3938913845752101","N/A","1.9587542413728025","N/A"
"25","0.02","0.28","0.8","4","5000","0.0162","N/A","0.14","N/A","111.38095238095238","N/A","245.86315789473684","N/A","1526.1728395061727","N/A","4.289292235796893","N/A","0.5646546543668481","N/A","2.908997389619659","N/A"
"25","0.02","0.28","0.8","5","5000","0.016","N/A","0.034482758620689655","N/A","81.8375","N/A","176.78313253012047","N/A","1554.15","N/A","4.296486253288126","N/A","0.3107896523289308","N/A","1.5590420805522407","N/A"
"25","0.02","0.28","0.8","6","5000","0.0174","N/A","0.10891089108910891","N/A","50.40229885057471","N/A","181.55102040816325","N/A","1419.0804597701149","N/A","4.334800871081354","N/A","0.4098914994961719","N/A","2.071652409799225","N/A"
"25","0.02","0.28","0.8","7","5000","0.0218","N/A","0.02608695652173913","N/A","63.8348623853211","N/A","146.95535714285714","N/A","1135.9633027522937","N/A","4.461242024763209","N/A","0.35092306136202","N/A","1.6864053415042137","N/A"
"25","0.02","0.28","0.8","8","5000","0.017","N/A","0.09","N/A","88.28235294117647","N/A","206.0531914893617","N/A","1454.2823529411764","N/A","4.336903076859403","N/A","0.4518074668351866","N/A","2.301166859639303","N/A"
"25","0.02","0.28","0.8","9","5000","0.016","N/A","0.07608695652173914","N/A","62.975","N/A","177.26436781609195","N/A","1547.2625","N/A","4.345986957028981","N/A","0.34456769288043304","N/A","1.683704862501241","N/A"
"25","0.02","0.28","0.8","10","5000","0.0162","N/A","0.0851063829787234","N/A","60.30487804878049","N/A","172.20224719101122","N/A","1533.2962962962963","N/A","4.367035707827767","N/A","0.337401627923724","N/A","1.7007330659271884","N/A"
"25","0.02","0.28","1.2","1","5000","0.0178","N/A","0.1262135922330097","N/A","91.23913043478261","N/A","228.52941176470588","N/A","1393.6516853932585","N/A","4.246196379363999","N/A","0.5239099192665564","N/A","2.5603879153099127","N/A"
"25","0.02","0.28","1.2","2","5000","0.0144","N/A","0.18085106382978725","N/A","81.83561643835617","N/A","245.8876404494382","N/A","1721.2222222222222","N/A","4.167180246212279","N/A","0.5382709947976123","N/A","2.6848853919812203","N/A"
"25","0.02","0.28","1.2","3","5000","0.0146","N/A","0.18478260869565216","N/A","84.02666666666667","N/A","240.98888888888888","N/A","1699.164383561644","N/A","4.185002569976517","N/A","0.49757819188724745","N/A","2.598337655004381","N/A"
"25","0.02","0.28","1.2","4","5000","0.0196","N/A","0.11965811965811966","N/A","92.06930693069307","N/A","223.65178571428572","N/A","1264.0408163265306","N/A","4.356526796675122","N/A","0.5938118823665706","N/A","2.851450352544803","N/A"
"25","0.02","0.28","1.2","5","5000","0.0158","N/A","0.15625","N/A","73.47560975609755","N/A","211.88297872340425","N/A","1572.5189873417721","N/A","4.255193478183293","N/A","0.47914055716839254","N/A","2.4858381675611088","N/A"
"25","0.02","0.28","1.2","6","5000","0.0156","N/A","0.14130434782608695","N/A","63.9875","N/A","203.52747252747253","N/A","1585.2051282051282","N/A","4.1301199941440725","N/A","0.4372639792411817","N/A","2.275163640805788","N/A"
"25","0.02","0.28","1.2","7","5000","0.014","N/A","0.1935483870967742","N/A","65.73611111111111","N/A","237.0909090909091","N/A","1770.9","N/A","4.0913553977353025","N/A","0.48458483337068003","N/A","2.3977381966829645","N/A"
"25","0.02","0.28","1.2","8","5000","0.0172","N/A","0.1388888888888889","N/A","67.53932584269663","N/A","210.4851485148515","N/A","1445.6162790697674","N/A","4.1961162747717795","N/A","0.4955136630921302","N/A","2.3718072675963247","N/A"
"25","0.02","0.28","1.2","9","5000","0.0168","N/A","0.1111111111111111","N/A","60.22352941176471","N/A","192.02105263157895","N/A","1480.392857142857","N/A","4.16860631781327","N/A","0.431909193358206","N/A","2.19469789040319","N/A"
"25","0.02","0.28","1.2","10","5000","0.0174","N/A","0.13636363636363635","N/A","69.66292134831461","N/A","212.81372549019608","N/A","1428.4942528735633","N/A","4.182547123466625","N/A","0.5225283194229584","N/A","2.62170731349461","N/A"
"25","0.02","0.28","1.6","1","5000","0.0162","N/A","0.15151515151515152","N/A","69.98795180722891","N/A","215.0625","N/A","1533.7777777777778","N/A","4.188318080655195","N/A","0.5142101905229067","N/A","2.638517206700401","N/A"
"25","0.02","0.28","1.6","2","5000","0.0194","N/A","0.152","N/A","77.62244897959184","N/A","234.80172413793105","N/A","1272.381443298969","N/A","4.199218050758152","N/A","0.6518133119499684","N/A","3.1371788890208756","N/A"
"25","0.02","0.28","1.6","3","5000","0.016","N/A","0.13402061855670103","N/A","63.67901234567901","N/A","214.98924731182797","N/A","1555.2625","N/A","4.241266650789659","N/A","0.4620031653730168","N/A","2.346803307776344","N/A"
"25","0.02","0.28","1.6","4","5000","0.015","N/A","0.1836734693877551","N/A","52.94805194805195","N/A","225.1290322580645","N/A","1657.3733333333332","N/A","4.095233564033211","N/A","0.5102366598224813","N/A","2.6130511781234462","N/A"
"25","0.02","0.28","1.6","5","5000","0.0168","N/A","0.125","N/A","63.56470588235294","N/A","203.51546391752578","N/A","1480.0833333333333","N/A","4.130909283598085","N/A","0.4797983549014438","N/A","2.4501498811821167","N/A"
"25","0.02","0.28","1.6","6","5000","0.0152","N/A","0.18811881188118812","N/A","80.15789473684211","N/A","256.7368421052632","N/A","1634.1052631578948","N/A","4.186260770666235","N/A","0.6052602539765181","N/A","3.1590192080015704","N/A"
"25","0.02","0.28","1.6","7","5000","0.015","N/A","0.15053763440860216","N/A","62.19736842105263","N/A","212.56179775280899","N/A","1656.6","N/A","4.142203977351884","N/A","0.44510401717411757","N/A","2.260130794485439","N/A"
"25","0.02","0.28","1.6","8","5000","0.019","N/A","0.09259259259259259","N/A","91.0618556701031","N/A","213.4","N/A","1311.6947368421052","N/A","4.241759640479785","N/A","0.510278952241758","N/A","2.5458449844903153","N/A"
"25","0.02","0.28","1.6","9","5000","0.017","N/A","0.16363636363636364","N/A","50.38823529411765","N/A","219.36893203883494","N/A","1461.894117647059","N/A","4.146196154373357","N/A","0.5600840283322145","N/A","2.725263511437306","N/A"
"25","0.02","0.28","1.6","10","5000","0.0184","N/A","0.04950495049504951","N/A","93.96808510638297","N/A","186.43298969072166","N/A","1348.8478260869565","N/A","4.234034384351392","N/A","0.4396410662212309","N/A","2.23035780914727","N/A"
"25","0.03","0.1","0.5","1","5000","0.0294","N/A","0.0196078431372549","N/A","78.08108108108108","N/A","131.10666666666665","N/A","843.0952380952381","N/A","4.698244251354379","N/A","0.40627588825206457","N/A","1.8746006433903166","N/A"
"25","0.03","0.1","0.5","2","5000","0.0268","N/A","0.028368794326241134","N/A","67.78518518518518","N/A","124.77536231884058","N/A","925.544776119403","N/A","4.625643300396413","N/A","0.36631341072908835","N/A","1.8366406073050912","N/A"
"25","0.03","0.1","0.5","3","5000","0.027","N/A","0.020689655172413793","N/A","60.49629629629629","N/A","122.54347826086956","N/A","919.4444444444445","N/A","4.607322709402656","N/A","0.3761633293184323","N/A","1.8488243599383085","N/A"
"25","0.03","0.1","0.5","4","5000","0.031","N/A","0.029585798816568046","N/A","64.78205128205128","N/A","126.68125","N/A","798.5806451612904","N/A","4.632305524489256","N/A","0.43152961387545385","N/A","1.996671570466738","N/A"
"25","0.03","0.1","0.5","5","5000","0.0314","N/A","0","N/A","77.01273885350318","N/A","126.71974522292993","N/A","789.8089171974523","N/A","4.654360824435976","N/A","0.3963908740826831","N/A","1.872106767416661","N/A"
"25","0.03","0.1","0.5","6","5000","0.0286","N/A","0.013333333333333334","N/A","83.45138888888889","N/A","138.42068965517242","N/A","868.7622377622378","N/A","4.634183234444377","N/A","0.4178926166001213","N/A","2.019655248402094","N/A"
"25","0.03","0.1","0.5","7","5000","0.0274","N/A","0.0273972602739726","N/A","85.85611510791367","N/A","140.07801418439718","N/A","906.2262773722628","N/A","4.6590357328027165","N/A","0.4033729341841872","N/A","2.0134535046140334","N/A"
"25","0.03","0.1","0.5","8","5000","0.027","N/A","0.0472972972972973","N/A","80.76086956521739","N/A","143.8450704225352","N/A","918.6814814814815","N/A","4.700354315815812","N/A","0.4314170567879985","N/A","2.251913547007327","N/A"
"25","0.03","0.1","0.5","9","5000","0.0286","N/A","0.02","N/A","72.60416666666667","N/A","129.1164383561644","N/A","867.4405594405595","N/A","4.619086121295493","N/A","0.37441235347630286","N/A","1.8150735694783304","N/A"
"25","0.03","0.1","0.5","10","5000","0.0302","N/A","0.012422360248447204","N/A","90.50657894736842","N/A","143.2483660130719","N/A","820.1986754966888","N/A","4.745560799337685","N/A","0.4449353844761443","N/A","2.1430503080410612","N/A"
"25","0.03","0.1","0.8","1","5000","0.0212","N/A","0.0423728813559322","N/A","63.83177570093458","N/A","134.61261261261262","N/A","1174.2735849056603","N/A","4.441983948513461","N/A","0.3376594662069869","N/A","1.677836319789836","N/A"
"25","0.03","0.1","0.8","2","5000","0.0334","N/A","0.011695906432748537","N/A","75.04790419161677","N/A","136.5621301775148","N/A","742.9161676646706","N/A","4.6843796102985165","N/A","0.4732587010932717","N/A","2.2200881345872725","N/A"
"25","0.03","0.1","0.8","3","5000","0.0252","N/A","0.02877697841726619","N/A","75.859375","N/A","132.33846153846153","N/A","987.2142857142857","N/A","4.505114845432806","N/A","0.35203026394849524","N/A","1.7561149572148174","N/A"
"25","0.03","0.1","0.8","4","5000","0.0338","N/A","0.011235955056179775","N/A","71.36686390532545","N/A","131.24561403508773","N/A","736.1360946745563","N/A","4.677875050014201","N/A","0.4960000155692121","N/A","2.382012903477138","N/A"
"25","0.03","0.1","0.8","5","5000","0.0254","N/A","0.04285714285714286","N/A","88.8046875","N/A","161.30827067669173","N/A","979.9842519685039","N/A","4.467820888789983","N/A","0.46901634706464373","N/A","2.2565951514601363","N/A"
"25","0.03","0.1","0.8","6","5000","0.0286","N/A","0.03184713375796178","N/A","73.18055555555556","N/A","136.3716216216216","N/A","869.6853146853147","N/A","4.560139635421812","N/A","0.42170994815493534","N/A","1.9925768098454668","N/A"
"25","0.03","0.1","0.8","7","5000","0.031","N/A","0.02976190476190476","N/A","83.3076923076923","N/A","145.3875","N/A","801.0064516129032","N/A","4.644444292908365","N/A","0.5066418054916073","N/A","2.4734815854672236","N/A"
"25","0.03","0.1","0.8","8","5000","0.0264","N/A","0.014492753623188406","N/A","77.23134328358209","N/A","125.20149253731343","N/A","942.4242424242424","N/A","4.6112405147488","N/A","0.3614507421611425","N/A","1.8005027171740782","N/A"
"25","0.03","0.1","0.8","9","5000","0.0262","N/A","0.07482993197278912","N/A","102.9624060150376","N/A","188.73239436619718","N/A","950.0916030534352","N/A","4.3602759033685485","N/A","0.5886729713367977","N/A","2.9900196628552407","N/A"
"25","0.03","0.1","0.8","10","5000","0.0256","N/A","0.050724637681159424","N/A","87.8203125","N/A","170.92592592592592","N/A","971.625","N/A","4.431596195362848","N/A","0.47681595399599547","N/A","2.3193514712052936","N/A"
"25","0.03","0.1","1.2","1","5000","0.0284","N/A","0.05228758169934641","N/A","99.80689655172414","N/A","173.24666666666667","N/A","875.4295774647887","N/A","4.539217350982621","N/A","0.5610809417288671","N/A","2.7005315212798355","N/A"
"25","0.03","0.1","1.2","2","5000","0.0312","N/A","0.03048780487804878","N/A","69.8343949044586","N/A","139.67080745341616","N/A","798.0320512820513","N/A","4.526531533821449","N/A","0.4642951175591331","N/A","2.198962060380573","N/A"
"25","0.03","0.1","1.2","3","5000","0.0264","N/A","0.06040268456375839","N/A","61.32575757575758","N/A","151.46808510638297","N/A","943.4318181818181","N/A","4.528275261529394","N/A","0.5059486045525584","N/A","2.5113425494669808","N/A"
"25","0.03","0.1","1.2","4","5000","0.0244","N/A","0.09285714285714286","N/A","93.05737704918033","N/A","202.92592592592592","N/A","1022.0737704918033","N/A","4.2606952060473935","N/A","0.6121145767328628","N/A","2.898725752441927","N/A"
"25","0.03","0.1","1.2","5","5000","0.0306","N/A","0.0650887573964497","N/A","85.10457516339869","N/A","175.34146341463415","N/A","813.2875816993464","N/A","4.654672471333097","N/A","0.6351128806849904","N/A","3.1353452114630826","N/A"
"25","0.03","0.1","1.2","6","5000","0.0286","N/A","0.019867549668874173","N/A","99.43448275862069","N/A","156.08904109589042","N/A","870.9020979020979","N/A","4.5916270733304385","N/A","0.47878046068597413","N/A","2.3295896774094307","N/A"
"25","0.03","0.1","1.2","7","5000","0.025","N/A","0.06666666666666667","N/A","88.58267716535433","N/A","174.46268656716418","N/A","996.288","N/A","4.46590249904841","N/A","0.5111805223716472","N/A","2.4979174872325514","N/A"
"25","0.03","0.1","1.2","8","5000","0.0286","N/A","0.05625","N/A","79.76712328767124","N/A","154.86184210526315","N/A","870.8251748251748","N/A","4.456537357591785","N/A","0.506805137330533","N/A","2.4894164373678755","N/A"
"25","0.03","0.1","1.2","9","5000","0.027","N/A","0.060810810810810814","N/A","69.35555555555555","N/A","157.97916666666666","N/A","923.0148148148148","N/A","4.3729525290498","N/A","0.5054675086142775","N/A","2.4749800185249162","N/A"
"25","0.03","0.1","1.2","10","5000","0.0246","N/A","0.08571428571428572","N/A","65.55284552845528","N/A","177.78518518518518","N/A","1013.0650406504066","N/A","4.338740723204526","N/A","0.5387352000028954","N/A","2.815255322257106","N/A"
"25","0.03","0.1","1.6","1","5000","0.0284","N/A","0.056962025316455694","N/A","107.15172413793104","N/A","187.31788079470198","N/A","877.9577464788732","N/A","4.230013737968384","N/A","0.6357478488506552","N/A","3.1706966641034287","N/A"
"25","0.03","0.1","1.6","2","5000","0.0264","N/A","0.087248322147651","N/A","99.87407407407407","N/A","191.31724137931033","N/A","944.2272727272727","N/A","4.567735878406634","N/A","0.6260755328370425","N/A","3.0049257834809544","N/A"
"25","0.03","0.1","1.6","3","5000","0.0244","N/A","0.08695652173913043","N/A","84.58064516129032","N/A","184.0597014925373","N/A","1021.7213114754098","N/A","4.399248716294991","N/A","0.5599026674955574","N/A","2.8400295376508016","N/A"
"25","0.03","0.1","1.6","4","5000","0.0298","N/A","0.0718562874251497","N/A","85.19205298013244","N/A","178.36024844720498","N/A","836.3288590604027","N/A","4.391274798364941","N/A","0.6549163149018669","N/A","3.181848388665226","N/A"
"25","0.03","0.1","1.6","5","5000","0.0244","N/A","0.11486486486486487","N/A","72.65573770491804","N/A","203.45323741007195","N/A","1021.2786885245902","N/A","4.191020024943829","N/A","0.6443713742603562","N/A","3.1782201129968497","N/A"
"25","0.03","0.1","1.6","6","5000","0.027","N/A","0.06666666666666667","N/A","98.25","N/A","188.97241379310344","N/A","922.5407407407407","N/A","4.477370388881918","N/A","0.6178547603530422","N/A","2.9936818481916814","N/A"
"25","0.03","0.1","1.6","7","5000","0.0312","N/A","0.0650887573964497","N/A","104.99367088607595","N/A","185.61676646706587","N/A","797.7307692307693","N/A","4.468789408367124","N/A","0.6875868419059923","N/A","3.2686536574856975","N/A"
"25","0.03","0.1","1.6","8","5000","0.0252","N/A","0.08450704225352113","N/A","89.67716535433071","N/A","187.7246376811594","N/A","988.6349206349206","N/A","4.361362189378663","N/A","0.5626160414781035","N/A","2.7883018719481845","N/A"
